project_id,WH_Code,supp_name,Supp_Code,Supp_Invoice_No,Arrival_Date,Request_Date,Line_Item_No,Ord_Type,SKU,alternate_sku,Req_Qty,Alloc_Qty,Ship_Ref,Damage_Qty,User_Field1,User_Field2,Complete_Date,ord_date,ord_status,cf_owner_Name,Ro_NO,User_Field7,Grp,description,native_description,unit_rate,Volume
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196032682,3/31/2025 00:00:00,,1,S,108225954,108225954,4,4,2051939147 / 8285665261,0,1,,3/21/2025 14:08:56.54,2/28/2025 15:46:00,C,SG00(S),PHILIPS-SG229615,Signify Luminaires (Chengdu) C,,BRP383 LED253/NW 164W 220-240V DW2 PSDP7,,,0.36562
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196063980,3/31/2025 00:00:00,,1,S,108353715,108353715,226,226,2052019540 / 8285671215,0,1,,4/1/2025 12:50:58.177,3/17/2025 15:01:00,C,SG00(S),PHILIPS-SG229945,SIGNIFY  LUMINAIRES (SHANGHAI),,RC099X G3 LED56/840 WIA W60L120,,,13.605426
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072193,3/31/2025 00:00:00,,2,S,108366462,108366462,740,740,2052088335 / 8285672992,0,2,,4/15/2025 15:47:38.22,3/21/2025 10:16:00,C,SG00(S),PHILIPS-SG230024,Signify Netherlands B.V.,,MAS LEDtube 1200mm HO 13W830 T8,,,0.9546
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072195,3/31/2025 00:00:00,,2,S,108347215,108347215,1040,1040,2052088340 / 8285672993,0,2,,4/15/2025 15:41:39.253,3/21/2025 10:16:00,C,SG00(S),PHILIPS-SG230025,Signify Netherlands B.V.,,CorePro LEDtube 1200mm 15.5W 865 T8 AP I,,,1.404
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196073012,3/31/2025 00:00:00,,2,S,108317458,108317458,500,500,2052088324 / 8285672982,0,2,,4/15/2025 15:39:17.41,3/21/2025 10:01:00,C,SG00(S),PHILIPS-SG230013,Signify Netherlands B.V.,,MAS LEDLusterDT3.5-40W E27 927 P45CL G,,,0.1215
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196073538,3/31/2025 00:00:00,,2,S,108403149,108403149,30,30,2052089598 / 8285673707,0,2,,4/7/2025 10:44:49.143,3/21/2025 14:15:00,C,SG00(S),PHILIPS-SG230043,Signify Netherlands B.V.,,Trackline connector 7-Surface M 10PC,,,0.00567
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196073539,3/31/2025 00:00:00,,2,S,108403147,108403147,60,40,2052089596 / 8285673707 / ICOR 04/001,0,2,,4/7/2025 10:45:12.03,3/21/2025 14:15:00,C,SG00(S),PHILIPS-SG230042,Signify Netherlands B.V.,,Trackline connector I-Surface M 10PC,,,0.00212
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196073540,3/31/2025 00:00:00,,2,S,108403148,108403148,30,30,2052089597 / 8285673707,0,2,,4/7/2025 10:44:30.247,3/21/2025 14:15:00,C,SG00(S),PHILIPS-SG230045,Signify Netherlands B.V.,,Trackline connector T-Surface M 10PC,,,0.00684
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196073541,3/31/2025 00:00:00,,2,S,108403150,108403150,30,30,2052089599 / 8285673707 / ICOR 04/001,0,2,,4/7/2025 10:44:37.69,3/21/2025 14:15:00,C,SG00(S),PHILIPS-SG230044,Signify Netherlands B.V.,,Trackline connector L-Surface M 10PC,,,0.0045
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196034248,4/1/2025 00:00:00,,1,S,102820601,102820601,24,24,2051946283 / 8285668576,0,1,,3/26/2025 17:00:58.74,3/1/2025 10:45:00,C,SG00(S),PHILIPS-SG229622,Signify Luminaires (Chengdu) C,,SM294C LED40/830 PSU WP WH GM,,,0.400896
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196034251,4/1/2025 00:00:00,,1,S,108286435,108286435,40,40,2051946284 / 8285668576,0,1,,3/26/2025 16:57:22.99,3/1/2025 10:45:00,C,SG00(S),PHILIPS-SG229626,Signify Luminaires (Chengdu) C,,BVP171 LED26/WW 30W WB GREY CE,,,0.18944
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196034487,4/1/2025 00:00:00,,1,S,108225954,108225954,5,5,2051946369 / 8285668576,0,1,,3/26/2025 16:58:40.687,3/1/2025 12:02:00,C,SG00(S),PHILIPS-SG229630,Signify Luminaires (Chengdu) C,,BRP383 LED253/NW 164W 220-240V DW2 PSDP7,,,0.457025
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196049706,4/1/2025 00:00:00,,1,S,108414105,108414105,120,120,2051932981 / 8285668648,0,1,,3/26/2025 16:46:44.707,3/10/2025 12:03:00,C,SG00(S),PHILIPS-SG229846,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED15/840 PSU D175,,,0.255
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196049707,4/1/2025 00:00:00,,1,S,108414105,108414105,120,120,2051952978 / 8285668648,0,1,,3/26/2025 16:43:41.89,3/10/2025 12:03:00,C,SG00(S),PHILIPS-SG229844,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED15/840 PSU D175,,,0.255
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196049708,4/1/2025 00:00:00,,1,S,108414104,108414104,120,120,2051932980 / 8285668648,0,1,,3/26/2025 16:43:00.7,3/10/2025 12:03:00,C,SG00(S),PHILIPS-SG229851,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED14/830 PSU D175,,,0.255
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196063762,4/1/2025 00:00:00,,1,S,108406327,108406327,14,14,2052049066 / 8285671255,0,1,,3/24/2025 17:15:23.853,3/17/2025 16:01:00,C,SG00(S),PHILIPS-SG229960,Signify North America Corporat,,ZCS459 C1525P-M-F BK CE,,,0.015344
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196063803,4/1/2025 00:00:00,,1,S,108353936,108353936,78,78,2052009867 / 8285671247,0,1,,4/15/2025 16:20:55.153,3/17/2025 15:01:00,C,SG00(S),PHILIPS-SG229943,SIGNIFY  LUMINAIRES (SHANGHAI),,BVP158 LED120/WW_NW_CW PSU 100W SWB GM,,,0.2925
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196063979,4/1/2025 00:00:00,,1,S,108353938,108353938,128,128,2051980241 / 8285671247,0,1,,4/15/2025 16:20:16.387,3/17/2025 15:01:00,C,SG00(S),PHILIPS-SG229944,SIGNIFY  LUMINAIRES (SHANGHAI),,BVP158 LED60/WW_NW_CW PSU 50W SWB GM,,,0.29184
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196063984,4/1/2025 00:00:00,,1,S,105243882,105243882,3,3,2051980240 / 8285671247,0,1,,4/15/2025 16:18:09.46,3/17/2025 15:01:00,C,SG00(S),PHILIPS-SG229935,SIGNIFY  LUMINAIRES (SHANGHAI),,CR388C LED40 NW L120 PSU,,,0.057552
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196063985,4/1/2025 00:00:00,,1,S,108410799,108410799,120,120,2051999506 / 8285671247,0,1,,4/15/2025 16:28:31.303,3/17/2025 15:01:00,C,SG00(S),PHILIPS-SG229940,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED9/840 PSU D125,,,0.09984
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196063986,4/1/2025 00:00:00,,1,S,108410800,108410800,120,120,2051999507 / 8285671247,0,1,,4/15/2025 16:24:42.603,3/17/2025 15:01:00,C,SG00(S),PHILIPS-SG229932,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED9/865 PSU D125,,,0.11604
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196063987,4/1/2025 00:00:00,,1,S,108410805,108410805,320,320,2051999508 / 8285671247,0,1,,4/15/2025 16:26:19.847,3/17/2025 15:01:00,C,SG00(S),PHILIPS-SG229931,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED12/840 PSU D150,,,0.49504
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196063988,4/1/2025 00:00:00,,1,S,108410806,108410806,320,320,2051999509 / 8285671247,0,1,,4/15/2025 16:29:10.92,3/17/2025 15:01:00,C,SG00(S),PHILIPS-SG229936,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED12/865 PSU D150,,,0.50784
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196063989,4/1/2025 00:00:00,,1,S,108410810,108410810,160,160,2051999510 / 8285671247,0,1,,4/15/2025 16:29:45.723,3/17/2025 15:01:00,C,SG00(S),PHILIPS-SG229933,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED19/830 PSU D200,,,0.44928
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196064054,4/1/2025 00:00:00,,1,S,108414098,108414098,120,120,2052019544 / 8285671247,0,1,,4/15/2025 16:26:59.36,3/17/2025 15:21:00,C,SG00(S),PHILIPS-SG229948,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED6/830 PSU D100,,,0.09324
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196064055,4/1/2025 00:00:00,,1,S,108410804,108410804,600,600,2052019543 / 8285671247,0,1,,4/15/2025 16:25:36.01,3/17/2025 15:21:00,C,SG00(S),PHILIPS-SG229952,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED11/830 PSU D150,,,0.9282
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196064059,4/1/2025 00:00:00,,1,S,108410798,108410798,240,240,2052019541 / 8285671247,0,1,,4/15/2025 16:27:46.85,3/17/2025 15:21:00,C,SG00(S),PHILIPS-SG229949,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED9/830 PSU D125,,,0.252
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196064067,4/1/2025 00:00:00,,1,S,105801654,105801654,9,9,2052027473 / 8285671247,0,1,,4/15/2025 16:19:28.53,3/17/2025 15:21:00,C,SG00(S),PHILIPS-SG229955,SIGNIFY  LUMINAIRES (SHANGHAI),,BGP312 5LED 4000K WB GG,,,0.025182
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072486,4/1/2025 00:00:00,,2,S,108371152,108371152,504,504,2052088345 / 8285673153,0,2,,4/15/2025 15:37:11.103,3/21/2025 12:46:00,C,SG00(S),PHILIPS-SG230039,Signify Netherlands B.V.,,LEDBulb 14.5W E27 3000K 230V 1CT/6 APR,,,0.23436
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072938,4/1/2025 00:00:00,,2,S,108361000,108361000,504,504,2052088351 / 8285673005,0,2,,4/15/2025 15:53:45.117,3/21/2025 10:31:00,C,SG00(S),PHILIPS-SG230033,Signify Netherlands B.V.,,PHI WFB 50W GU10 GLASS 922-65 RGB 1PF/6,,,0.395136
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072940,4/1/2025 00:00:00,,2,S,108360998,108360998,504,504,2052088352 / 8285673005,0,2,,4/15/2025 15:54:21.487,3/21/2025 10:31:00,C,SG00(S),PHILIPS-SG230031,Signify Netherlands B.V.,,PHI WFB 50W GU10 GLASS 927-65 TW 1PF/6,,,0.395136
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072941,4/1/2025 00:00:00,,2,S,108404098,108404098,504,504,2052088353 / 8285673005,0,2,,4/15/2025 15:54:55.017,3/21/2025 10:31:00,C,SG00(S),PHILIPS-SG230035,Signify Netherlands B.V.,,"PHI WFB RGB/7W RD4""/822-65 12/1CT",,,0.287784
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072942,4/1/2025 00:00:00,,2,S,108381884,108381884,252,252,2052088348 / 8285673004,0,2,,4/15/2025 15:43:17.82,3/21/2025 10:31:00,C,SG00(S),PHILIPS-SG230029,Signify Netherlands B.V.,,RS280 G2 RC Rd D75 7W 30K 24D GM,,,0.26208
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072943,4/1/2025 00:00:00,,2,S,108381885,108381885,252,252,2052088349 / 8285673004,0,2,,4/15/2025 15:43:53.397,3/21/2025 10:31:00,C,SG00(S),PHILIPS-SG230030,Signify Netherlands B.V.,,RS280 G2 RC Rd D75 7W 40K 24D GM,,,0.274428
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072944,4/1/2025 00:00:00,,2,S,108404099,108404099,504,504,2052088354 / 8285673005,0,2,,4/15/2025 15:55:28.287,3/21/2025 10:31:00,C,SG00(S),PHILIPS-SG230032,Signify Netherlands B.V.,,"PHI WFB RGB/11W RD5""/822-65 12/1CT",,,0.51156
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072945,4/1/2025 00:00:00,,2,S,108404100,108404100,504,504,2052088355 / 8285673005,0,2,,4/15/2025 15:56:04.29,3/21/2025 10:31:00,C,SG00(S),PHILIPS-SG230028,Signify Netherlands B.V.,,"PHI WFB RGB/14W RD6""/822-65 12/1CT",,,0.688464
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196072952,4/1/2025 00:00:00,,2,S,108326628,108326628,300,300,2052088362 / 8285673006,0,2,,4/15/2025 15:38:33.357,3/21/2025 10:46:00,C,SG00(S),PHILIPS-SG230036,Signify Netherlands B.V.,,CL200 EC RD 10W 65K W HV 02,,,1.479
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196073020,4/1/2025 00:00:00,,2,S,108319960,108319960,504,504,2052088330 / 8285672991,0,2,,4/15/2025 15:37:45.087,3/21/2025 10:01:00,C,SG00(S),PHILIPS-SG230011,Signify Netherlands B.V.,,PHI WFB 60W A60 E27 822-65 RGB 1CT/6,,,0.321048
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,1,S,108295715,108295715,7,7,0807671436,0,1,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,BN-2-D,,,0.003234
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,2,S,108295838,108295838,1,1,0807671436,0,2,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,CSR093,,,0.00102
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,3,S,108295874,108295874,3,3,0807671436,0,3,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,EG2-S,,,0.00231
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,4,S,108296006,108296006,1,1,0807671436,0,4,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,FP9SS,,,0.008
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,5,S,108296097,108296097,1,1,0807671436,0,5,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,SCA1210S,,,0.004913
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,6,S,108296097,108296097,1,1,0807671436,0,6,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,SCA1210S,,,0.004913
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,7,S,108296098,108296098,1,1,0807671436,0,7,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,SCD-96-D,,,0.000462
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,8,S,108296109,108296109,4,4,0807671436,0,8,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,SCMD2,,,0.005236
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,9,S,108296116,108296116,2,2,0807671436,0,9,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,SCMS0410,,,0.000924
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,10,S,108296123,108296123,4,4,0807671436,0,10,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,SI-2-D,,,0.001848
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,11,S,108296190,108296190,1,1,0807671436,0,11,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,UIM,,,0.00102
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,14,S,108296277,108296277,30,30,0807671436,0,14,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,CTOSENCIASB,,,0.0306
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,12,S,108333338,108333338,10,10,0807671436,0,12,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,SCMH0410-G2,,,0.01309
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080214,4/1/2025 00:00:00,,13,S,108333339,108333339,1,1,0807671436,0,13,,4/1/2025 14:59:04.077,3/25/2025 18:35:00,C,SG00(S),PHILIPS-SG230105,Cooper Lighting Solutions,,TSE40,,,0.060697
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196087033,4/1/2025 00:00:00,,1,S,108295734,108295734,2,2,0807676655,0,1,,4/2/2025 14:53:13.76,3/28/2025 17:56:00,C,SG00(S),PHILIPS-SG230168,Cooper Lighting Solutions,,CLS-4TSB-RL-W,,,0.00204
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196087033,4/1/2025 00:00:00,,2,S,108296248,108296248,5,5,0807676655,0,2,,4/2/2025 14:53:13.76,3/28/2025 17:56:00,C,SG00(S),PHILIPS-SG230168,Cooper Lighting Solutions,,CUSTOM 6SB6SB,,,0.0051
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196094082,4/1/2025 00:00:00,,1,S,108296116,108296116,18,18,0807683428,0,1,,4/7/2025 10:02:38.58,4/1/2025 19:36:00,C,SG00(S),PHILIPS-SG230196,Cooper Lighting Solutions,,SCMS0410,,,0.008316
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196024271,4/2/2025 00:00:00,,1,S,108224110,108224110,1,1,2051899630 / HR0050002995,0,1,,3/12/2025 15:28:34.097,2/24/2025 22:47:00,C,SG00(S),PHILIPS-SG229565,Signify Innovations India Limi,,BRP710 LED45 WW MR HY FDIM50 SOLAR,,,0.0
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196051954,4/2/2025 00:00:00,,1,S,108414106,108414106,120,120,2051932982 / 8285669074,0,1,,3/26/2025 16:00:39.107,3/11/2025 11:00:00,C,SG00(S),PHILIPS-SG229861,SIGNIFY  LUMINAIRES (SHANGHAI),,DN068B G2 LED15/865 PSU D175,,,0.19296
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196076672,4/2/2025 00:00:00,,1,S,108412927,108412927,1,1,2052068801 / 8285673701,0,1,,4/1/2025 16:13:35.887,3/24/2025 13:45:00,C,SG00(S),PHILIPS-SG230050,SIGNIFY  LUMINAIRES (SHANGHAI),,BRP242 LED67/WW 50W DM0 PSU,,,0.010474
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196080122,4/2/2025 00:00:00,,1,S,108419759,108419759,6,6,2052121049 / 8285674274,0,1,,4/1/2025 14:45:15.693,3/25/2025 15:46:00,C,SG00(S),PHILIPS-SG230094,Signify Luminaires (Chengdu) C,,DN594X LED49/830 P36WIA D200 WB G2,,,0.078468
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196092562,4/2/2025 00:00:00,,2,S,108353934,108353934,60,60,2052179442 / 9993841833,0,2,,4/15/2025 09:45:13.1,4/1/2025 16:16:00,C,SG00(S),PHILIPS-SG230193,Signify Commercial (Thailand),,BVP158 LED240/WW_NW_CW PSU 200W SWB GM,,,0.59442
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196092563,4/2/2025 00:00:00,,8,S,108366465,108366465,500,500,2052179440 / 9993841832,0,8,,4/15/2025 09:42:29.007,4/1/2025 16:16:00,C,SG00(S),PHILIPS-SG230192,Signify Commercial (Thailand),,MAS LEDtube 1200mm HO 13W865 T8,,,0.65
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196092563,4/2/2025 00:00:00,,6,S,108366465,108366465,500,500,2052179440 / 9993841832,0,6,,4/15/2025 09:42:29.007,4/1/2025 16:16:00,C,SG00(S),PHILIPS-SG230192,Signify Commercial (Thailand),,MAS LEDtube 1200mm HO 13W865 T8,,,0.65
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196092563,4/2/2025 00:00:00,,4,S,108366465,108366465,500,500,2052179440 / 9993841832,0,4,,4/15/2025 09:42:29.007,4/1/2025 16:16:00,C,SG00(S),PHILIPS-SG230192,Signify Commercial (Thailand),,MAS LEDtube 1200mm HO 13W865 T8,,,0.65
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196092563,4/2/2025 00:00:00,,2,S,108366465,108366465,500,500,2052179440 / 9993841832,0,2,,4/15/2025 09:42:29.007,4/1/2025 16:16:00,C,SG00(S),PHILIPS-SG230192,Signify Commercial (Thailand),,MAS LEDtube 1200mm HO 13W865 T8,,,0.65
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196096621,4/2/2025 00:00:00,,1,S,108296023,108296023,15,15,0807685618,0,1,,4/10/2025 09:25:16.413,4/2/2025 19:17:00,C,SG00(S),PHILIPS-SG230239,Cooper Lighting Solutions,,FPS02BS,,,0.050625
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196032680,4/3/2025 00:00:00,,1,S,108413499,108413499,208,208,2051939149 / 8285665261,0,1,,3/21/2025 14:08:04.1,2/28/2025 15:46:00,C,SG00(S),PHILIPS-SG229613,Signify Luminaires (Chengdu) C,,DN393B LED22/830 P19PSU D200 AL GMG2,,,2.017392
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196032681,4/3/2025 00:00:00,,1,S,108404670,108404670,2,2,2051939151 / 8285665261,0,1,,3/21/2025 14:10:30.25,2/28/2025 15:46:00,C,SG00(S),PHILIPS-SG229614,Signify Luminaires (Chengdu) C,,DN391X LED8/9TNW P7PSD D100 WH WPCAUG2,,,0.012082
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196032683,4/3/2025 00:00:00,,1,S,108378112,108378112,28,28,2051939146 / 8285665261,0,1,,3/21/2025 14:20:27.823,2/28/2025 15:46:00,C,SG00(S),PHILIPS-SG229610,Signify Luminaires (Chengdu) C,,DN391B LED12/840 P10PSU D150 ALWP GMG2HE,,,0.151704
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196032684,4/3/2025 00:00:00,,1,S,108378136,108378136,20,20,2051939145 / 8285665261,0,1,,3/21/2025 14:19:40.06,2/28/2025 15:46:00,C,SG00(S),PHILIPS-SG229618,Signify Luminaires (Chengdu) C,,DN393B LED25/840 P19PSU D200 ALWP GMG2HE,,,0.19398
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196032685,4/3/2025 00:00:00,,1,S,108378028,108378028,132,132,2051939150 / 8285665261,0,1,,3/21/2025 14:11:55.35,2/28/2025 15:46:00,C,SG00(S),PHILIPS-SG229612,Signify Luminaires (Chengdu) C,,DN391B LED12/840 P10PSU D150 AL GMG2HE,,,0.715176
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196032687,4/3/2025 00:00:00,,1,S,108413501,108413501,862,862,2051939148 / 8285665261,0,1,,3/21/2025 14:06:28.847,2/28/2025 15:46:00,C,SG00(S),PHILIPS-SG229611,Signify Luminaires (Chengdu) C,,DN392B LED17/830 P14PSU D200 AL GMG2,,,8.360538
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196036534,4/3/2025 00:00:00,,1,S,108378024,108378024,48,48,2051951326 / 8285668576,0,1,,3/26/2025 17:02:27.07,3/3/2025 15:47:00,C,SG00(S),PHILIPS-SG229667,Signify Luminaires (Chengdu) C,,DN391B LED13/830 P10PSU D150 WH GMG2HE,,,0.260064
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196036804,4/3/2025 00:00:00,,1,S,108378025,108378025,60,60,2051951370 / 8285670641,0,1,,3/27/2025 16:42:13.737,3/3/2025 16:17:00,C,SG00(S),PHILIPS-SG229670,Signify Luminaires (Chengdu) C,,DN391B LED13/840 P10PSU D150 WH GMG2HE,,,0.34158
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196045965,4/3/2025 00:00:00,,1,S,108301385,108301385,76,76,2051986409 / 8285670641,0,1,,3/27/2025 16:49:47.15,3/7/2025 11:48:00,C,SG00(S),PHILIPS-SG229823,Signify Luminaires (Chengdu) C,,BY698Z G5 Bracket,,,0.23598
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196069850,4/3/2025 00:00:00,,2,S,108334766,108334766,600,600,2052078021 / 8285672441,0,2,,4/8/2025 08:48:30.877,3/20/2025 10:17:00,C,SG00(S),PHILIPS-SG229987,Signify Netherlands B.V.,,PL-C 18W/830/4P 1CT/5X10BOX,,,0.1212
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196069851,4/3/2025 00:00:00,,2,S,108334768,108334768,600,600,2052078023 / 8285672441,0,2,,4/8/2025 08:49:16.43,3/20/2025 10:17:00,C,SG00(S),PHILIPS-SG229988,Signify Netherlands B.V.,,PL-C 18W/865/4P 1CT/5X10BOX,,,0.1212
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196069852,4/3/2025 00:00:00,,2,S,108334773,108334773,1000,1000,2052078025 / 8285672441,0,2,,4/8/2025 08:50:08.133,3/20/2025 10:17:00,C,SG00(S),PHILIPS-SG229989,Signify Netherlands B.V.,,PL-C 26W/840/4P 1CT/5X10BOX,,,0.228
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196073490,4/3/2025 00:00:00,,1,S,108317694,108317694,500,500,2052070822 / 9421685860 / ICOR 03/004,0,1,,3/25/2025 14:49:06.497,3/21/2025 14:32:00,C,SG00(S),PHILIPS-SG230046,Signify Netherlands B.V.,,MAS LEDCandleDT3.4-40W E27 927 B35CL G,,,0.144
